MonsterTypeId,HitPoints,CritRate,ActionPoints,MovePoints,InitBonus,MaxTalentCount,FlankAllowance,SightDistance,DetectDistance,ShotLimit,EffectId,WeaponTypeId,ArmorTypeId,_comment
562,1010,37,40,20,9,3,123,20,10,4,,23042,901032,PG 520 E-Medic PL 13  eff:0  armour:heavy weapon:bullpup
563,1110,39,40,20,10,3,126,20,10,4,,23043,901033,PG 520 E-Medic PL 14  eff:0  armour:heavy weapon:bullpup
564,1220,41,40,20,10,3,129,20,10,4,,23044,901034,PG 520 E-Medic PL 15  eff:0  armour:heavy weapon:bullpup
565,1340,43,40,20,11,3,132,20,10,4,,23045,901035,PG 520 E-Medic PL 16  eff:0  armour:heavy weapon:bullpup
566,1470,46,40,20,12,3,134,20,10,5,,23046,901036,PG 520 E-Medic PL 17  eff:0  armour:heavy weapon:bullpup
567,1620,48,40,20,12,3,137,20,10,5,,23047,901037,PG 520 E-Medic PL 18  eff:0  armour:heavy weapon:bullpup
568,1780,50,40,20,13,3,140,20,10,5,,23048,901038,PG 520 E-Medic PL 19  eff:0  armour:heavy weapon:bullpup
569,1960,52,40,20,14,3,143,20,10,5,,23049,901039,PG 520 E-Medic PL 20  eff:0  armour:heavy weapon:bullpup
570,420,42,40,20,8,3,118,22,10,2,,22010,901030,PG 530 Suppressant PL 11  eff:0  armour:heavy weapon:shotgun
571,450,44,40,20,8,3,121,22,10,2,,22011,901031,PG 530 Suppressant PL 12  eff:0  armour:heavy weapon:shotgun
572,480,47,40,20,9,3,123,22,10,2,,22012,901032,PG 530 Suppressant PL 13  eff:0  armour:heavy weapon:shotgun
573,510,49,40,20,10,3,126,22,10,2,,22013,901033,PG 530 Suppressant PL 14  eff:0  armour:heavy weapon:shotgun
574,540,51,40,20,10,3,129,22,10,3,,22014,901034,PG 530 Suppressant PL 15  eff:0  armour:heavy weapon:shotgun
575,570,53,40,20,11,3,132,22,10,3,,22015,901035,PG 530 Suppressant PL 16  eff:0  armour:heavy weapon:shotgun
576,600,56,40,20,12,3,134,22,10,3,,22016,901036,PG 530 Suppressant PL 17  eff:0  armour:heavy weapon:shotgun
577,640,58,40,20,12,3,137,22,10,3,,22017,901037,PG 530 Suppressant PL 18  eff:0  armour:heavy weapon:shotgun
578,680,60,40,20,13,3,140,22,10,3,,22018,901038,PG 530 Suppressant PL 19  eff:0  armour:heavy weapon:shotgun
579,720,62,40,20,14,3,143,22,10,3,,22019,901039,PG 530 Suppressant PL 20  eff:0  armour:heavy weapon:shotgun
580,1270,48,40,30,8,4,90,20,10,3,64149,900060,22410,PG 540 Sentinel Exec PL 11  eff:64149  armour:superheavy weapon:high-dmg-ar
581,1426,52,40,30,8,4,90,20,10,3,64149,900061,22411,PG 540 Sentinel Exec PL 12  eff:64149  armour:superheavy weapon:high-dmg-ar
582,1601,55,40,30,9,5,90,20,10,4,64149,900062,22412,PG 540 Sentinel Exec PL 13  eff:64149  armour:superheavy weapon:high-dmg-ar
583,1794,58,40,30,9,5,90,20,10,4,64149,900063,22413,PG 540 Sentinel Exec PL 14  eff:64149  armour:superheavy weapon:high-dmg-ar
584,2006,62,40,30,10,5,90,20,10,4,64149,900064,22414,PG 540 Sentinel Exec PL 15  eff:64149  armour:superheavy weapon:high-dmg-ar
585,2245,65,40,30,10,5,90,20,10,4,64149,900065,22415,PG 540 Sentinel Exec PL 16  eff:64149  armour:superheavy weapon:high-dmg-ar
586,2512,68,40,30,11,6,90,20,10,5,64149,900066,22416,PG 540 Sentinel Exec PL 17  eff:64149  armour:superheavy weapon:high-dmg-ar
587,2815,72,40,30,11,6,90,20,10,5,64149,900067,22417,PG 540 Sentinel Exec PL 18  eff:64149  armour:superheavy weapon:high-dmg-ar
588,3156,75,40,30,12,6,90,20,10,5,64149,900068,22418,PG 540 Sentinel Exec PL 19  eff:64149  armour:superheavy weapon:high-dmg-ar
589,3533,78,40,30,13,6,90,20,10,5,64149,900069,22419,PG 540 Sentinel Exec PL 20  eff:64149  armour:superheavy weapon:high-dmg-ar
600,240,10,30,30,0,3,90,20,10,2,64150,70,22001,PG 600 VIP PL 1  eff:64150
601,200,10,30,30,0,3,90,20,10,2,64150,70,22001,PG 601 Wireghost PL 1  eff:64150
602,200,10,30,30,0,3,90,20,10,2,64150,70,22001,PG 602 Defector PL 1  eff:64150
1000,800,10,40,0,3,3,90,22,8,1,,23080,22500,PG 1000 MG Turret PL 1  eff:0  armour:turret weapon:turret-ar
1001,1008,12,40,0,3,3,90,22,8,1,,23081,22501,PG 1000 MG Turret PL 2  eff:0  armour:turret weapon:turret-ar
1002,1242,14,40,0,4,3,90,22,8,1,,23082,22502,PG 1000 MG Turret PL 3  eff:0  armour:turret weapon:turret-ar
1003,1490,16,40,0,5,3,90,22,8,2,,23083,22503,PG 1000 MG Turret PL 4  eff:0  armour:turret weapon:turret-ar
1004,1843,18,40,0,6,3,90,22,8,2,,23084,22504,PG 1000 MG Turret PL 5  eff:0  armour:turret weapon:turret-ar
1005,2209,20,40,0,7,3,90,22,8,2,,23085,22505,PG 1000 MG Turret PL 6  eff:0  armour:turret weapon:turret-ar
1006,2748,22,40,0,7,3,90,22,8,2,,23086,22506,PG 1000 MG Turret PL 7  eff:0  armour:turret weapon:turret-ar
1007,3300,24,40,0,8,3,90,22,8,3,,23087,22507,PG 1000 MG Turret PL 8  eff:0  armour:turret weapon:turret-ar
1008,4128,26,40,0,8,3,90,22,8,3,,23088,22508,PG 1000 MG Turret PL 9  eff:0  armour:turret weapon:turret-ar
1009,5039,30,40,0,9,3,90,22,8,3,,23089,22509,PG 1000 MG Turret PL 10  eff:0  armour:turret weapon:turret-ar
1010,5539,32,40,0,10,3,90,22,8,3,,900070,901040,PG 1000 MG Turret PL 11  eff:0  armour:turret weapon:turret-ar
1011,5978,34,40,0,10,3,90,22,8,3,,900071,901041,PG 1000 MG Turret PL 12  eff:0  armour:turret weapon:turret-ar
1012,6454,37,40,0,11,3,90,22,8,4,,900072,901042,PG 1000 MG Turret PL 13  eff:0  armour:turret weapon:turret-ar
1013,6844,39,40,0,12,3,90,22,8,4,,900073,901043,PG 1000 MG Turret PL 14  eff:0  armour:turret weapon:turret-ar
1014,7259,41,40,0,12,3,90,22,8,4,,900074,901044,PG 1000 MG Turret PL 15  eff:0  armour:turret weapon:turret-ar
1015,7625,43,40,0,13,3,90,22,8,4,,900075,901045,PG 1000 MG Turret PL 16  eff:0  armour:turret weapon:turret-ar
1016,8003,46,40,0,14,3,90,22,8,5,,900076,901046,PG 1000 MG Turret PL 17  eff:0  armour:turret weapon:turret-ar
1017,8406,48,40,0,14,3,90,22,8,5,,900077,901047,PG 1000 MG Turret PL 18  eff:0  armour:turret weapon:turret-ar
1018,9248,50,40,0,15,3,90,22,8,5,,900078,901048,PG 1000 MG Turret PL 19  eff:0  armour:turret weapon:turret-ar
1019,9890,52,40,0,16,3,90,22,8,5,,900079,901049,PG 1000 MG Turret PL 20  eff:0  armour:turret weapon:turret-ar
1020,800,10,40,0,3,3,90,22,8,1,,23100,22500,PG 1020 EG Turret PL 1  eff:0  armour:turret weapon:turret-er
1021,960,12,40,0,3,3,90,22,8,1,,23101,22501,PG 1020 EG Turret PL 2  eff:0  armour:turret weapon:turret-er
1022,1150,14,40,0,4,3,90,22,8,1,,23102,22502,PG 1020 EG Turret PL 3  eff:0  armour:turret weapon:turret-er
1023,1380,16,40,0,5,3,90,22,8,2,,23103,22503,PG 1020 EG Turret PL 4  eff:0  armour:turret weapon:turret-er
1024,1660,18,40,0,6,3,90,22,8,2,,23104,22504,PG 1020 EG Turret PL 5  eff:0  armour:turret weapon:turret-er
1025,1990,20,40,0,7,3,90,22,8,2,,23105,22505,PG 1020 EG Turret PL 6  eff:0  armour:turret weapon:turret-er
1026,2390,22,40,0,7,3,90,22,8,2,,23106,22506,PG 1020 EG Turret PL 7  eff:0  armour:turret weapon:turret-er
1027,2870,24,40,0,8,3,90,22,8,3,,23107,22507,PG 1020 EG Turret PL 8  eff:0  armour:turret weapon:turret-er
1028,3440,26,40,0,8,3,90,22,8,3,,23108,22508,PG 1020 EG Turret PL 9  eff:0  armour:turret weapon:turret-er
1029,4130,30,40,0,9,3,90,22,8,3,,23109,22509,PG 1020 EG Turret PL 10  eff:0  armour:turret weapon:turret-er
1030,4540,32,40,0,10,3,90,22,8,3,,900090,901040,PG 1020 EG Turret PL 11  eff:0  armour:turret weapon:turret-er
1031,4900,34,40,0,10,3,90,22,8,3,,900091,901041,PG 1020 EG Turret PL 12  eff:0  armour:turret weapon:turret-er
1032,5290,37,40,0,11,3,90,22,8,4,,900092,901042,PG 1020 EG Turret PL 13  eff:0  armour:turret weapon:turret-er
1033,5610,39,40,0,12,3,90,22,8,4,,900093,901043,PG 1020 EG Turret PL 14  eff:0  armour:turret weapon:turret-er
1034,5950,41,40,0,12,3,90,22,8,4,,900094,901044,PG 1020 EG Turret PL 15  eff:0  armour:turret weapon:turret-er
1035,6250,43,40,0,13,3,90,22,8,4,,900095,901045,PG 1020 EG Turret PL 16  eff:0  armour:turret weapon:turret-er
1036,6560,46,40,0,14,3,90,22,8,5,,900096,901046,PG 1020 EG Turret PL 17  eff:0  armour:turret weapon:turret-er
1037,6890,48,40,0,14,3,90,22,8,5,,900097,901047,PG 1020 EG Turret PL 18  eff:0  armour:turret weapon:turret-er
1038,7580,50,40,0,15,3,90,22,8,5,,900098,901048,PG 1020 EG Turret PL 19  eff:0  armour:turret weapon:turret-er
1039,8110,52,40,0,16,3,90,22,8,5,,900099,901049,PG 1020 EG Turret PL 20  eff:0  armour:turret weapon:turret-er
1100,700,20,40,10,3,3,120,25,6,1,64167,23110,22511,PG 1100 Hover Tank PL 1  eff:64167  armour:hovertank weapon:tank-cannon
1101,882,25,40,10,3,3,120,25,6,1,64167,23111,22512,PG 1100 Hover Tank PL 2  eff:64167  armour:hovertank weapon:tank-cannon
1102,1091,30,40,10,4,3,120,25,6,1,64167,23112,22513,PG 1100 Hover Tank PL 3  eff:64167  armour:hovertank weapon:tank-cannon
1103,1285,35,50,10,5,3,120,25,6,2,64167,23113,22514,PG 1100 Hover Tank PL 4  eff:64167  armour:hovertank weapon:tank-cannon
1104,1532,40,50,10,6,3,120,25,6,2,64167,23114,22515,PG 1100 Hover Tank PL 5  eff:64167  armour:hovertank weapon:tank-cannon
1105,1765,45,50,10,7,3,120,25,6,2,64167,23115,22516,PG 1100 Hover Tank PL 6  eff:64167  armour:hovertank weapon:tank-cannon
1106,2082,50,50,10,7,3,120,25,6,2,64168,23116,22517,PG 1100 Hover Tank PL 7  eff:64168  armour:hovertank weapon:tank-cannon
1107,2358,50,50,20,8,3,120,25,6,3,64168,23117,22518,PG 1100 Hover Tank PL 8  eff:64168  armour:hovertank weapon:tank-cannon
1108,2760,50,50,20,8,3,120,25,6,3,64169,23118,22519,PG 1100 Hover Tank PL 9  eff:64169  armour:hovertank weapon:tank-cannon
1109,3148,50,50,20,9,3,120,25,6,3,64169,23119,22520,PG 1100 Hover Tank PL 10  eff:64169  armour:hovertank weapon:tank-cannon
1110,3465,53,60,20,10,3,120,25,6,3,64169,900100,901050,PG 1100 Hover Tank PL 11  eff:64167  armour:hovertank weapon:tank-cannon
1111,3900,57,60,20,10,3,120,25,6,3,64169,900101,901051,PG 1100 Hover Tank PL 12  eff:64167  armour:hovertank weapon:tank-cannon
1112,4280,60,60,20,11,3,120,25,6,4,64169,900102,901052,PG 1100 Hover Tank PL 13  eff:64167  armour:hovertank weapon:tank-cannon
1113,4696,63,60,20,12,3,120,25,6,4,64169,900103,901053,PG 1100 Hover Tank PL 14  eff:64167  armour:hovertank weapon:tank-cannon
1114,5057,67,60,30,12,3,120,25,6,4,64169,900104,901054,PG 1100 Hover Tank PL 15  eff:64167  armour:hovertank weapon:tank-cannon
1115,5440,70,60,30,13,3,120,25,6,4,64169,900105,901055,PG 1100 Hover Tank PL 16  eff:64167  armour:hovertank weapon:tank-cannon
1116,5792,73,60,30,14,3,120,25,6,5,64169,900106,901056,PG 1100 Hover Tank PL 17  eff:64168  armour:hovertank weapon:tank-cannon
1117,6165,77,60,30,14,3,120,25,6,5,64169,900107,901057,PG 1100 Hover Tank PL 18  eff:64168  armour:hovertank weapon:tank-cannon
1118,6622,80,60,30,15,3,120,25,6,5,64169,900108,901058,PG 1100 Hover Tank PL 19  eff:64169  armour:hovertank weapon:tank-cannon
1119,7384,83,60,30,16,3,120,25,6,5,64169,900109,901059,PG 1100 Hover Tank PL 20  eff:64169  armour:hovertank weapon:tank-cannon
1120,630,20,40,10,3,3,120,22,8,1,64170,23110,22522,PG 1120 H-Support PL 1  eff:64170  armour:lighter-drone weapon:tank-cannon
1121,756,25,40,10,3,3,120,22,8,1,64170,23111,22523,PG 1120 H-Support PL 2  eff:64170  armour:lighter-drone weapon:tank-cannon
1122,909,30,40,10,4,3,120,22,8,1,64170,23112,22524,PG 1120 H-Support PL 3  eff:64170  armour:lighter-drone weapon:tank-cannon
1123,1071,35,50,10,5,3,120,22,8,2,64170,23113,22525,PG 1120 H-Support PL 4  eff:64170  armour:lighter-drone weapon:tank-cannon
1124,1242,40,50,10,6,3,120,22,8,2,64171,23114,22526,PG 1120 H-Support PL 5  eff:64171  armour:lighter-drone weapon:tank-cannon
1125,1431,45,50,10,7,3,120,22,8,2,64171,23115,22527,PG 1120 H-Support PL 6  eff:64171  armour:lighter-drone weapon:tank-cannon
1126,1629,50,50,10,7,3,120,22,8,2,64171,23116,22528,PG 1120 H-Support PL 7  eff:64171  armour:lighter-drone weapon:tank-cannon
1127,1845,50,50,20,8,3,120,22,8,3,64172,23117,22529,PG 1120 H-Support PL 8  eff:64172  armour:lighter-drone weapon:tank-cannon
1128,2070,50,50,20,8,3,120,22,8,3,64172,23118,22530,PG 1120 H-Support PL 9  eff:64172  armour:lighter-drone weapon:tank-cannon
1129,2322,50,50,20,9,3,120,22,8,3,64172,23119,22531,PG 1120 H-Support PL 10  eff:64172  armour:lighter-drone weapon:tank-cannon
1130,2556,53,60,20,10,3,120,22,8,3,64172,900100,22532,PG 1120 H-Support PL 11  eff:64170  armour:lighter-drone weapon:tank-cannon
1131,2808,57,60,20,10,3,120,22,8,3,64172,900101,22533,PG 1120 H-Support PL 12  eff:64170  armour:lighter-drone weapon:tank-cannon
1132,3033,60,60,20,11,3,120,22,8,4,64172,900102,22534,PG 1120 H-Support PL 13  eff:64170  armour:lighter-drone weapon:tank-cannon
1133,3276,63,60,20,12,3,120,22,8,4,64172,900103,22535,PG 1120 H-Support PL 14  eff:64170  armour:lighter-drone weapon:tank-cannon
1134,3474,67,60,30,12,3,120,22,8,4,64172,900104,22536,PG 1120 H-Support PL 15  eff:64171  armour:lighter-drone weapon:tank-cannon
1135,3681,70,60,30,13,3,120,22,8,4,64172,900105,22537,PG 1120 H-Support PL 16  eff:64171  armour:lighter-drone weapon:tank-cannon
1136,3861,73,60,30,14,3,120,22,8,5,64172,900106,22538,PG 1120 H-Support PL 17  eff:64171  armour:lighter-drone weapon:tank-cannon
1137,4050,77,60,30,14,3,120,22,8,5,64172,900107,22539,PG 1120 H-Support PL 18  eff:64172  armour:lighter-drone weapon:tank-cannon
1138,4257,80,60,30,15,3,120,22,8,5,64172,900108,22540,PG 1120 H-Support PL 19  eff:64172  armour:lighter-drone weapon:tank-cannon
1139,4680,83,60,30,16,3,120,22,8,5,64172,900109,22541,PG 1120 H-Support PL 20  eff:64172  armour:lighter-drone weapon:tank-cannon
1140,595,30,40,30,3,3,120,25,6,1,64173,23120,22522,PG 1140 VTOL PL 1  eff:64173  armour:lighter-drone weapon:vtol-ar
1141,714,30,40,30,3,3,120,25,6,1,64173,23121,22523,PG 1140 VTOL PL 2  eff:64173  armour:lighter-drone weapon:vtol-ar
1142,858,35,40,30,4,3,120,25,6,1,64173,23122,22524,PG 1140 VTOL PL 3  eff:64173  armour:lighter-drone weapon:vtol-ar
1143,1012,35,40,30,5,3,120,25,6,2,64173,23123,22525,PG 1140 VTOL PL 4  eff:64173  armour:lighter-drone weapon:vtol-ar
1144,1173,40,40,30,6,3,120,25,6,2,64173,23124,22526,PG 1140 VTOL PL 5  eff:64173  armour:lighter-drone weapon:vtol-ar
1145,1336,40,40,30,7,3,120,25,6,2,64174,23125,22527,PG 1140 VTOL PL 6  eff:64174  armour:lighter-drone weapon:vtol-ar
1146,1502,45,40,30,7,3,120,25,6,2,64174,23126,22528,PG 1140 VTOL PL 7  eff:64174  armour:lighter-drone weapon:vtol-ar
1147,1681,45,40,30,8,3,120,25,6,3,64174,23127,22529,PG 1140 VTOL PL 8  eff:64174  armour:lighter-drone weapon:vtol-ar
1148,1863,50,40,30,8,3,120,25,6,3,64175,23128,22530,PG 1140 VTOL PL 9  eff:64175  armour:lighter-drone weapon:vtol-ar
1149,2064,50,40,30,9,3,120,25,6,3,64175,23129,22531,PG 1140 VTOL PL 10  eff:64175  armour:lighter-drone weapon:vtol-ar
1150,2215,52,40,30,10,3,120,25,6,3,64175,900110,22532,PG 1140 VTOL PL 11  eff:64173  armour:lighter-drone weapon:vtol-ar
1151,2434,54,40,30,10,3,120,25,6,3,64175,900111,22533,PG 1140 VTOL PL 12  eff:64173  armour:lighter-drone weapon:vtol-ar
1152,2561,57,40,30,11,3,120,25,6,4,64175,900112,22534,PG 1140 VTOL PL 13  eff:64173  armour:lighter-drone weapon:vtol-ar
1153,2766,59,40,30,12,3,120,25,6,4,64175,900113,22535,PG 1140 VTOL PL 14  eff:64173  armour:lighter-drone weapon:vtol-ar
1154,2856,61,40,40,12,3,120,25,6,4,64175,900114,22536,PG 1140 VTOL PL 15  eff:64173  armour:lighter-drone weapon:vtol-ar
1155,3027,63,40,40,13,3,120,25,6,4,64175,900115,22537,PG 1140 VTOL PL 16  eff:64174  armour:lighter-drone weapon:vtol-ar
1156,3089,66,40,40,14,3,120,25,6,5,64175,900116,22538,PG 1140 VTOL PL 17  eff:64174  armour:lighter-drone weapon:vtol-ar
1157,3240,68,40,40,14,3,120,25,6,5,64175,900117,22539,PG 1140 VTOL PL 18  eff:64174  armour:lighter-drone weapon:vtol-ar
1158,3311,70,40,40,15,3,120,25,6,5,64175,900118,22540,PG 1140 VTOL PL 19  eff:64175  armour:lighter-drone weapon:vtol-ar
1159,3640,72,40,40,16,3,120,25,6,5,64175,900119,22541,PG 1140 VTOL PL 20  eff:64175  armour:lighter-drone weapon:vtol-ar
3000,150,10,40,20,0,1,90,18,10,1,,23001,22000,PG 3000 Street Warrior PL 1  eff:0  armour:guard-standard weapon:street-smg
3001,170,12,40,20,1,1,90,18,10,1,,23002,22001,PG 3000 Street Warrior PL 2  eff:0  armour:guard-standard weapon:street-smg
3002,190,14,40,20,1,1,95,18,10,1,,23003,22002,PG 3000 Street Warrior PL 3  eff:0  armour:guard-standard weapon:street-smg
3003,210,16,40,20,2,1,95,18,10,2,,23004,22003,PG 3000 Street Warrior PL 4  eff:0  armour:guard-standard weapon:street-smg
3004,230,18,40,20,3,1,100,18,10,2,,23005,22004,PG 3000 Street Warrior PL 5  eff:0  armour:guard-standard weapon:street-smg
3005,250,20,40,20,3,1,100,18,10,2,,23006,22005,PG 3000 Street Warrior PL 6  eff:0  armour:guard-standard weapon:street-smg
3006,280,22,40,20,4,1,105,18,10,2,,23007,22006,PG 3000 Street Warrior PL 7  eff:0  armour:guard-standard weapon:street-smg
3007,310,24,40,20,4,1,105,18,10,3,,23008,22007,PG 3000 Street Warrior PL 8  eff:0  armour:guard-standard weapon:street-smg
3008,340,26,40,20,4,1,110,18,10,3,,23009,22008,PG 3000 Street Warrior PL 9  eff:0  armour:guard-standard weapon:street-smg
3009,370,30,40,20,5,1,115,18,10,3,,23010,22009,PG 3000 Street Warrior PL 10  eff:0  armour:guard-standard weapon:street-smg
3010,400,32,40,20,6,1,118,18,10,3,,900020,22010,PG 3000 Street Warrior PL 11  eff:0  armour:guard-standard weapon:street-smg
3011,430,34,40,20,6,1,121,18,10,3,,900021,22011,PG 3000 Street Warrior PL 12  eff:0  armour:guard-standard weapon:street-smg
3012,460,37,40,20,7,1,123,18,10,4,,900022,22012,PG 3000 Street Warrior PL 13  eff:0  armour:guard-standard weapon:street-smg
3013,500,39,40,20,7,1,126,18,10,4,,900023,22013,PG 3000 Street Warrior PL 14  eff:0  armour:guard-standard weapon:street-smg
3014,530,41,40,20,8,1,129,18,10,4,,900024,22014,PG 3000 Street Warrior PL 15  eff:0  armour:guard-standard weapon:street-smg
3015,560,43,40,20,8,1,132,18,10,4,,900025,22015,PG 3000 Street Warrior PL 16  eff:0  armour:guard-standard weapon:street-smg
3016,590,46,40,20,9,1,134,18,10,5,,900026,22016,PG 3000 Street Warrior PL 17  eff:0  armour:guard-standard weapon:street-smg
3017,630,48,40,20,9,1,137,18,10,5,,900027,22017,PG 3000 Street Warrior PL 18  eff:0  armour:guard-standard weapon:street-smg
3018,660,50,40,20,10,1,140,18,10,5,,900028,22018,PG 3000 Street Warrior PL 19  eff:0  armour:guard-standard weapon:street-smg
3019,690,52,40,20,11,1,143,18,10,5,,900029,22019,PG 3000 Street Warrior PL 20  eff:0  armour:guard-standard weapon:street-smg
3100,250,15,40,20,0,2,90,18,10,1,,900160,22000,PG 3100 Street Berserk PL 1  eff:0  armour:guard-standard weapon:blade5
3101,270,15,40,20,1,2,90,18,10,1,,900161,22001,PG 3100 Street Berserk PL 2  eff:0  armour:guard-standard weapon:blade5
3102,280,17,40,20,1,2,90,18,10,1,,900162,22002,PG 3100 Street Berserk PL 3  eff:0  armour:guard-standard weapon:blade5
3103,290,19,40,20,2,2,90,18,10,1,,900163,22003,PG 3100 Street Berserk PL 4  eff:0  armour:guard-standard weapon:blade5
3104,300,21,40,20,3,2,90,18,10,2,,900164,22004,PG 3100 Street Berserk PL 5  eff:0  armour:guard-standard weapon:blade5
3105,320,23,40,20,3,2,90,18,10,2,,900165,22005,PG 3100 Street Berserk PL 6  eff:0  armour:guard-standard weapon:blade5
3106,340,23,40,20,4,2,90,18,10,2,,900166,22006,PG 3100 Street Berserk PL 7  eff:0  armour:guard-standard weapon:blade5
3107,360,25,40,20,4,2,90,18,10,2,,900167,22007,PG 3100 Street Berserk PL 8  eff:0  armour:guard-standard weapon:blade5
3108,380,30,40,20,4,2,90,18,10,2,,900168,22008,PG 3100 Street Berserk PL 9  eff:0  armour:guard-standard weapon:blade5
3109,400,35,40,20,5,2,90,18,10,3,,900169,22009,PG 3100 Street Berserk PL 10  eff:0  armour:guard-standard weapon:blade5
3110,420,40,40,20,6,2,90,18,10,3,,900010,22010,PG 3100 Street Berserk PL 11  eff:0  armour:guard-standard weapon:blade5
3111,450,45,40,20,6,2,90,18,10,3,,900011,22011,PG 3100 Street Berserk PL 12  eff:0  armour:guard-standard weapon:blade5
3112,480,45,40,20,7,2,90,18,10,4,,900012,22012,PG 3100 Street Berserk PL 13  eff:0  armour:guard-standard weapon:blade5
3113,510,45,40,20,7,2,90,18,10,4,,900013,22013,PG 3100 Street Berserk PL 14  eff:0  armour:guard-standard weapon:blade5
3114,540,46,40,20,8,2,90,18,10,4,,900014,22014,PG 3100 Street Berserk PL 15  eff:0  armour:guard-standard weapon:blade5
3115,570,48,40,20,8,2,90,18,10,4,,900015,22015,PG 3100 Street Berserk PL 16  eff:0  armour:guard-standard weapon:blade5
3116,600,51,40,20,9,2,90,18,10,5,,900016,22016,PG 3100 Street Berserk PL 17  eff:0  armour:guard-standard weapon:blade5
3117,640,53,40,20,9,2,90,18,10,5,,900017,22017,PG 3100 Street Berserk PL 18  eff:0  armour:guard-standard weapon:blade5
3118,680,55,40,20,10,2,90,18,10,5,,900018,22018,PG 3100 Street Berserk PL 19  eff:0  armour:guard-standard weapon:blade5
3119,720,57,40,20,11,2,90,18,10,5,,900019,22019,PG 3100 Street Berserk PL 20  eff:0  armour:guard-standard weapon:blade5
3120,250,15,40,20,1,2,90,18,10,1,,900190,22000,PG 3101 Street Shockstick PL 1  eff:0  armour:guard-standard weapon:shock
3121,270,15,40,20,1,2,90,18,10,1,,900191,22001,PG 3101 Street Shockstick PL 2  eff:0  armour:guard-standard weapon:shock
3122,280,17,40,20,2,2,90,18,10,1,,900192,22002,PG 3101 Street Shockstick PL 3  eff:0  armour:guard-standard weapon:shock
3123,290,19,40,20,2,2,90,18,10,1,,900193,22003,PG 3101 Street Shockstick PL 4  eff:0  armour:guard-standard weapon:shock
3124,300,21,40,20,3,2,90,18,10,2,,900194,22004,PG 3101 Street Shockstick PL 5  eff:0  armour:guard-standard weapon:shock
3125,320,23,40,20,4,2,90,18,10,2,,900195,22005,PG 3101 Street Shockstick PL 6  eff:0  armour:guard-standard weapon:shock
3126,340,23,40,20,5,2,90,18,10,2,,900196,22006,PG 3101 Street Shockstick PL 7  eff:0  armour:guard-standard weapon:shock
3127,360,25,40,20,6,2,90,18,10,2,,900197,22007,PG 3101 Street Shockstick PL 8  eff:0  armour:guard-standard weapon:shock
3128,380,30,40,20,6,2,90,18,10,2,,900198,22008,PG 3101 Street Shockstick PL 9  eff:0  armour:guard-standard weapon:shock
3129,400,35,40,20,7,2,90,18,10,2,,900199,22009,PG 3101 Street Shockstick PL 10  eff:0  armour:guard-standard weapon:shock
3130,420,40,40,20,8,2,90,18,10,2,,900120,22010,PG 3101 Street Shockstick PL 11  eff:0  armour:guard-standard weapon:shock
3131,450,45,40,20,8,2,90,18,10,2,,900121,22011,PG 3101 Street Shockstick PL 12  eff:0  armour:guard-standard weapon:shock
3132,480,45,40,20,9,2,90,18,10,2,,900122,22012,PG 3101 Street Shockstick PL 13  eff:0  armour:guard-standard weapon:shock
3133,510,45,40,20,10,2,90,18,10,2,,900123,22013,PG 3101 Street Shockstick PL 14  eff:0  armour:guard-standard weapon:shock
